ResponseName,ReleaseDate,ReleaseYear,ReleaseMonth,ReleaseDay,ReleaseDecade,ReleaseQuarter,Genre,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsRPG,GenreIsFreeToPlay,GenreIsSimulation,GenreIsEarlyAccess,GenreIsMassivelyMultiplayer,GenreIsNonGame,GenreIsStrategy,GenreIsSports,GenreIsRacing,PriceInitial,PriceFinal,DiscountPct,PriceCurrency,PriceCategory,IsFree,FreeOrPaid,Metacritic,MetacriticCategory,ReviewCategory,RequiredAge,AgeRating,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,PopularityCategory,RecommendationCount,PlatformWindows,PlatformLinux,PlatformMac,PlatformCategory,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeLevelEditor,CategoryVRSupport,CategoryIncludeSrcSDK,DLCCount,DemoCount,MovieCount,ScreenshotCount,AchievementCount,AchievementHighlightedCount,PublisherCount,DeveloperCount,PackageCount,ControllerSupport,FreeVerAvail,PurchaseAvail,SubscriptionAvail,LanguageCount
Barony,2015-06-23,2015,June,Tuesday,2010s,Q2.0,Indie,1,1,1,0,1,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,42147,5373,36229,Emerging,500,1,1,1,All Platforms,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,15,30,10,1,1,2,0,0,1,0,1
Tree of Savior (English Ver.),2016-03-28,2016,March,Monday,2010s,Q1.0,RPG,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,1727854,34325,1377225,Blockbuster,10982,1,0,0,Windows Only,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,34,0,0,1,1,0,0,0,0,0,1
Starship Rubicon,2015-07-13,2015,July,Monday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,7891,2325,2690,Small,0,1,1,1,All Platforms,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,11,0,0,1,1,1,0,0,1,0,1
DigiFish Aqua Real 2,2015-06-10,2015,June,Wednesday,2010s,Q2.0,NonGame,0,0,0,0,0,0,0,0,0,1,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,2690,1357,2332,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1,1,0,0,1,0,1
Yasai Ninja,2015-07-21,2015,July,Tuesday,2010s,Q3.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,9326,2527,5201,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,35,10,1,1,1,0,0,1,0,1
Soviet Monsters: Ekranoplans,2016-07-14,2016,July,Thursday,2010s,Q3.0,Strategy,0,0,0,0,0,0,1,0,0,0,1,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,19,21,10,2,1,1,0,0,1,0,1
Astro Lords: Oort Cloud,2016-01-15,2016,January,Friday,2010s,Q1.0,FreeToPlay,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,83936,7582,28158,Emerging,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,0,1,1,0,0,0,0,0,1
Spooky Cats,2015-06-04,2015,June,Thursday,2010s,Q2.0,Indie,1,1,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,10761,2715,6995,Small,190,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,1,0,0,1,0,1
Turnover,2015-12-15,2015,December,Tuesday,2010s,Q4.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1076,858,537,Small,0,1,1,1,All Platforms,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,6,19,10,1,1,1,1,0,1,0,1
Weird Park Trilogy,2015-06-09,2015,June,Tuesday,2010s,Q2.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,12016,2869,2870,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,1,2,0,0,1,0,1
SnarfQuest Tales,2015-09-15,2015,September,Tuesday,2010s,Q3.0,Indie,1,1,1,0,1,0,0,1,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,1,1,All Platforms,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7,0,0,1,1,1,0,0,1,0,1
Tumbleweed Express,2016-05-31,2016,May,Tuesday,2010s,Q2.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1793,1108,1614,Small,0,1,1,1,All Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,12,19,10,1,1,1,0,0,1,0,1
Tales of Symphonia,2016-02-01,2016,February,Monday,2010s,Q1.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,150654,10157,80169,Emerging,981,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,39,10,1,1,1,1,0,1,0,1
Warriors & Castles,2015-06-30,2015,June,Tuesday,2010s,Q2.0,Indie,1,1,0,0,0,0,0,1,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,10223,2646,2152,Small,0,1,1,0,Two Platforms,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,14,32,10,1,1,1,0,0,1,0,1
D3DGear - Game Recording and Streaming Software,2015-05-21,2015,May,Thursday,2010s,Q2.0,NonGame,0,0,0,0,0,0,0,0,0,1,0,0,0,39.99,39.99,0.0,USD,Premium,0,Paid,0,Unrated,Unrated,0,All ages,3049,1445,2870,Small,170,1,0,0,Windows Only,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,1,0,0,1,0,1
World Defense : A Fragmented Reality Game,2016-03-07,2016,March,Monday,2010s,Q1.0,Indie,1,0,0,1,0,0,0,0,0,0,1,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,3408,1527,1077,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,2,2,1,1,1,0,0,1,0,1
Spaceforce Rogue Universe HD,2015-05-26,2015,May,Tuesday,2010s,Q2.0,RPG,0,0,0,0,1,0,1,0,0,0,0,0,0,12.99,12.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,6098,2043,2690,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,28,0,0,1,1,1,0,0,1,0,1
GROOVY,2016-05-27,2016,May,Friday,2010s,Q2.0,Indie,1,1,1,0,0,0,0,0,0,0,1,1,1,7.99,7.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,12016,2869,7174,Small,0,1,1,0,Two Platforms,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,21,60,10,1,1,1,1,0,1,0,1
The Lost Mythologies,2016-01-28,2016,January,Thursday,2010s,Q1.0,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,241584,12861,140251,Emerging,1255,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,0,1,0,0,0,1
Tanita: A Plasticine Dream,2015-08-06,2015,August,Thursday,2010s,Q3.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,0,0,1,1,1,0,0,1,0,1
A Stroke of Fate: Operation Bunker,2015-08-24,2015,August,Monday,2010s,Q3.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,1,0,0,1,0,1
Grand Designer,2016-04-13,2016,April,Wednesday,2010s,Q2.0,NonGame,0,0,0,0,0,0,0,0,0,1,0,0,0,49.99,49.99,0.0,USD,Premium,0,Paid,0,Unrated,Unrated,0,All ages,717,701,717,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,1,1,1,0,0,1,0,1
Envelop for Windows (Public Beta),2016-08-05,2016,August,Friday,2010s,Q3.0,NonGame,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,35332,4919,8788,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,1
Realm of Perpetual Guilds,2015-05-18,2015,May,Monday,2010s,Q2.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,9685,2575,544,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1,0,0,0,0,0,1
Chiptune Champion,2016-01-08,2016,January,Friday,2010s,Q1.0,Indie,1,0,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,5560,1951,3946,Small,163,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,14,10,1,1,1,0,0,1,0,1
The Language Game,2015-07-09,2015,July,Thursday,2010s,Q3.0,Indie,1,0,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,4304,1717,537,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11,0,0,1,1,1,0,0,1,0,1
Second Warfare,2015-06-22,2015,June,Monday,2010s,Q2.0,Indie,1,1,1,0,0,0,0,1,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,1,1,All Platforms,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,9,15,10,1,1,1,0,0,1,0,1
Girl Amazon Survival,2016-08-16,2016,August,Tuesday,2010s,Q3.0,Indie,1,1,1,0,0,0,1,1,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,1,1,All Platforms,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,6,22,10,1,1,1,0,0,1,0,1
Floors of Discomfort,2015-05-26,2015,May,Tuesday,2010s,Q2.0,Indie,1,1,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,3408,1527,544,Small,0,1,1,0,Two Platforms,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,1,0,1
Pulse,2015-10-20,2015,October,Tuesday,2010s,Q4.0,Indie,1,0,1,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,57,Mid Range,Average,0,All ages,2511,1311,717,Small,0,1,1,1,All Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,6,8,8,1,1,2,1,0,1,0,1
RPG MO,2015-08-18,2015,August,Tuesday,2010s,Q3.0,Indie,1,0,1,0,1,1,0,1,1,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,308661,14536,206073,Popular,1003,1,1,1,All Platforms,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,6,75,10,1,1,0,0,0,0,0,1
Shot In The Dark,2015-06-10,2015,June,Wednesday,2010s,Q2.0,Indie,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,76762,7251,25647,Emerging,126,1,0,0,Windows Only,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,14,10,1,1,0,0,0,0,0,1
Fitz the Fox,2015-08-06,2015,August,Thursday,2010s,Q3.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,14169,3115,8967,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,7,7,1,1,1,1,0,1,0,1
Red Crow Mysteries: Legion,2015-05-28,2015,May,Thursday,2010s,Q2.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1435,991,1338,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,0,0,1,0,1
New York Mysteries: Secrets of the Mafia,2015-05-22,2015,May,Friday,2010s,Q2.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,12016,2869,4663,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,20,10,1,1,1,0,0,1,0,1
Lost Lands: The Four Horsemen,2015-07-14,2015,July,Tuesday,2010s,Q3.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,13810,3075,5739,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,14,20,10,1,1,1,0,0,1,0,1
Professor Why(tm) Chemistry 1,2015-10-14,2015,October,Wednesday,2010s,Q4.0,Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,12,10,1,1,1,0,0,1,0,1
Robbery Bob: Man of Steal,2015-10-21,2015,October,Wednesday,2010s,Q4.0,Indie,1,1,0,1,0,0,0,0,0,0,0,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1793,1108,1076,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,37,10,1,1,1,1,0,1,0,1
Cash_Out,2015-05-27,2015,May,Wednesday,2010s,Q2.0,Action,0,1,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,2511,1311,2152,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,7,2,2,1,1,1,1,0,1,0,1
Family Tree Heritage Platinum 9,2015-07-23,2015,July,Thursday,2010s,Q3.0,NonGame,0,0,0,0,0,0,0,0,0,1,0,0,0,39.99,39.99,0.0,USD,Premium,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,1,1,0,0,1,0,1
Temper Tantrum,2015-05-22,2015,May,Friday,2010s,Q2.0,Indie,1,1,1,1,0,0,1,0,0,0,1,0,0,0.99,0.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,244633,12942,164822,Emerging,1934,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,0,0,1,1,2,0,0,1,0,1
Bernie Needs Love,2015-08-21,2015,August,Friday,2010s,Q3.0,Indie,1,1,1,1,0,0,0,1,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,13,Teen,9864,2599,808,Small,0,1,1,0,Two Platforms,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,1,1,1,1,0,1,0,1
Grail to the Thief,2015-05-25,2015,May,Monday,2010s,Q2.0,Indie,1,0,1,1,0,0,0,0,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,8609,2428,5380,Small,0,1,1,1,All Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,1,1,1,0,0,1,0,1
Kung Fury: Street Rage,2015-05-28,2015,May,Thursday,2010s,Q2.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,78376,7327,62414,Emerging,1835,1,0,1,Two Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,1,1,1,1,0,1,0,1
Black Sails - The Ghost Ship,2015-09-17,2015,September,Thursday,2010s,Q3.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,17756,3487,9147,Small,105,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,1,0,1
Stones of Sorrow,2015-05-26,2015,May,Tuesday,2010s,Q2.0,Indie,1,1,0,0,1,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,10044,2623,5560,Small,0,1,1,1,All Platforms,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,17,16,10,1,1,1,0,0,1,0,1
All Is Dust,2015-06-26,2015,June,Friday,2010s,Q2.0,Adventure,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,345248,15372,151550,Emerging,1050,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,6,0,0,1,1,0,0,0,0,0,1
Cast of the Seven Godsends - Redux,2015-07-20,2015,July,Monday,2010s,Q3.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,38919,5163,14348,Small,101,1,0,0,Windows Only,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,10,55,10,2,1,1,1,0,1,0,1
Contradiction - Spot The Liar!,2015-07-10,2015,July,Friday,2010s,Q3.0,Adventure,0,0,1,0,1,0,0,0,0,0,1,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,12,Teen,22060,3887,13093,Small,977,1,0,1,Two Platforms,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,8,17,6,1,1,1,0,0,1,0,1
The Kindred,2016-02-24,2016,February,Wednesday,2010s,Q1.0,Indie,1,0,0,0,0,0,1,1,0,0,1,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,2511,1311,2152,Small,0,1,1,1,All Platforms,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,21,11,10,1,1,1,0,0,1,0,1
Divinity: Original Sin - Enhanced Edition,2015-10-27,2015,October,Tuesday,2010s,Q4.0,Indie,1,0,1,0,1,0,0,0,0,0,1,0,0,39.99,39.99,0.0,USD,Premium,0,Paid,94,High,Excellent,0,All ages,1206305,28701,630234,Popular,2900,1,1,1,All Platforms,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,7,54,10,1,1,2,1,0,1,0,1
Stargazer,2015-05-28,2015,May,Thursday,2010s,Q2.0,RPG,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,29772,4516,14707,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,0,0,1,0,1
Fury Of The Gods,2015-06-04,2015,June,Thursday,2010s,Q2.0,Action,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,4842,1821,1605,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,1,0,1
A Wizards Lizard: Soul Thief,2016-04-05,2016,April,Tuesday,2010s,Q2.0,Indie,1,1,0,0,1,0,0,1,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1793,1108,1435,Small,0,1,0,1,Two Platforms,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,1,1,0,1,0,1
1993 Space Machine,2016-03-28,2016,March,Monday,2010s,Q1.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,8.99,8.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,81245,7460,7891,Small,0,1,0,1,Two Platforms,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,10,11,10,1,1,1,1,0,1,0,1
Weapon of Choice,2015-09-23,2015,September,Wednesday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,9147,2503,4663,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,14,10,1,1,2,1,0,1,0,1
Shoot 1UP,2015-09-23,2015,September,Wednesday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,9326,2527,5201,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8,17,10,1,1,2,1,0,1,0,1
Explosionade,2015-09-23,2015,September,Wednesday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,9864,2599,4304,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,11,15,10,1,1,2,1,0,1,0,1
Game Type,2015-09-23,2015,September,Wednesday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,7533,2271,3766,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8,12,10,1,1,2,1,0,1,0,1
The Assembly,2016-07-19,2016,July,Tuesday,2010s,Q3.0,Indie,1,0,1,0,0,0,0,0,0,0,0,0,0,19.99,13.39,0.3302,USD,Mid range,0,Paid,57,Mid Range,Average,0,All ages,3408,1527,1614,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,12,29,10,1,1,1,1,0,1,0,1
Arkhelom 3D,2015-05-29,2015,May,Friday,2010s,Q2.0,Indie,1,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,20446,3742,2155,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1,1,0,0,1,0,1
Ryzom,2016-05-06,2016,May,Friday,2010s,Q2.0,Indie,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,64,Mid Range,Average,0,All ages,126441,9305,55240,Emerging,221,1,1,1,All Platforms,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,7,45,3,3,1,1,0,0,0,0,0,1
Way of Gold and Steel,2015-08-17,2015,August,Monday,2010s,Q3.0,Indie,1,0,0,0,0,0,0,0,0,0,1,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,17935,3505,9685,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,1,0,1
DinoSystem,2015-06-25,2015,June,Thursday,2010s,Q2.0,Indie,1,1,0,0,1,0,1,1,0,0,0,0,0,7.99,7.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,4484,1752,3587,Small,123,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,22,0,0,1,1,1,0,0,1,0,1
LiEat,2016-02-25,2016,February,Thursday,2010s,Q1.0,Indie,1,0,0,0,1,0,0,0,0,0,0,0,0,2.99,2.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,50397,5875,29593,Emerging,722,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,30,10,1,1,1,0,0,1,0,1
Fantastic Pinball Thrills,2015-06-26,2015,June,Friday,2010s,Q2.0,Casual,0,0,0,1,0,0,1,0,0,0,0,1,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,7174,2217,1255,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,2,1,0,1,0,1
Hot Pinball Thrills,2015-06-26,2015,June,Friday,2010s,Q2.0,Casual,0,0,0,1,0,0,1,0,0,0,0,1,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,13451,3035,1873,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,2,1,0,1,0,1
Soccer Pinball Thrills,2015-06-26,2015,June,Friday,2010s,Q2.0,Casual,0,0,0,1,0,0,1,0,0,0,0,1,0,3.99,3.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,5022,1854,535,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,1,2,1,0,1,0,1
Apothecarium: The Renaissance of Evil - Premium Edition,2015-05-28,2015,May,Thursday,2010s,Q2.0,Adventure,0,0,1,1,0,0,0,0,0,0,0,0,0,6.99,6.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,12196,2890,2152,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,1,1,1,0,0,1,0,1
